language,dialect,accent,country,text
Persian,Persian,General,Iran,نان‌ها برش داده نشده بود و داغ داخل کیسه گذاشته شده بود که باعث خمیر شدن نان میشود
Persian,Persian,General,Iran,متاسفانه همه تخم مرغ‌ها شکسته به دستم رسید و کل کیسه خرید پر از تخم مرغ شده …
Persian,Persian,General,Iran,زمان ارسال به قدری طولانیست که اگر پول رو اول پرداخت نکرده بودم حتما سفارش رو کنسل می‌کردم
Persian,Persian,General,Iran,از تیم اسنپ فود کمال قدردانی را دارم که مثل همیشه کار راه انداز
Persian,Persian,General,Iran,اصلا خوب نبود یه ظرف پر از کاهو بود با یکم مرغ. سالاد ۳۰ هزارتومنی خیلی باید بهتر از اینا باشه نه گوجه نه خیار نه کلم نه هویج واقعا حیف پول.
Persian,Persian,General,Iran,کیفیت کباب خیلی خوب بود دورچین عالی و کامل ممنون از دکتر
Persian,Persian,General,Iran,قیمه خیلی چرب بود، بیش از حد
Persian,Persian,General,Iran,عااالی مثل همیشه درجه یک. از پیک هم تشکر میکنم برای چندمین باره واسم سفازش میاره و خیلی ازش راضی ام
Persian,Persian,General,Iran,سفارش بعد از ۳۵ دقیقه تازه ثبت شد و بعد از ۱٫۵ ساعت تحویل داده شد
Persian,Persian,General,Iran,خیلی بد مزه بود متاسفانه
Persian,Persian,General,Iran,بد‌ترین غذای که تا حالا دیدم
Persian,Persian,General,Iran,کیفیت بسیار بد پنیر و مواد بکر رفته در پیتزا خیلی بد خیلی
Persian,Persian,General,Iran,ساندویچ‌ها با تصاویر و توضیحات ارائه شده کاملا مغایر است.
Persian,Persian,General,Iran,سایز و طعم پیتزا خیلی خوب بود ولی خیلی خیلی نازک بود و حجم کمی داشت. خیلی زود آوردند.
Persian,Persian,General,Iran,سریع اوردن ورفتارشون کاملا محترمانه بود
Persian,Persian,General,Iran,ترد و تازه و خوشمزه
Persian,Persian,General,Iran,شیرینی خیلی خامه داشت برخورد پیک اسنپ بسیار محترمانه بود
Persian,Persian,General,Iran,در کل کیفیت متوسطی داشت. عالی نبود. بد هم نبود ممنون از اسنپ فود
Persian,Persian,General,Iran,سلام غذا خوب بود. فقط نون برگر یکم تست بشه بهتره. تو حالت خمیر شدن رفته بود
Persian,Persian,General,Iran,سلام اولا ما نوع دیگری کیک انتخاب کردیم تماس گرفته شد که اون مدل نیست و نوعی دیگر جایگزین کردیم. پیک کاملا سالم کیک رو اورد ولی کیک تازه نبود و انگار در فریزر نگهداری شده بود و موزهای داخل کیک یخ زده بودند کاملا
Persian,Persian,General,Iran,غذا با نیم ساعت تاخیر رسید هیچ سسی کنار غذا ارائه نشده بود!! کیفیت غذاها مناسب و خوشمزه بود البته نیمرو و املت میشد بهتر باشه
Persian,Persian,General,Iran,پیتزاش خوبه برای بچه ولی معمولا تاخیر دارن
Persian,Persian,General,Iran,خیلی خیلی بسیار بد بود ژامبون‌های توش ساندویج خشک شده بود خیلی کهنه بود سسش خیلی خیلی زیاد بود به حدی که موقع گاز زدن ساندویج میریخت روزمین
Persian,Persian,General,Iran,خیلی زود وسریع رسید همونایی بود که میخاستم واقعا عالی برای من که بچه کوچیک دارم
Persian,Persian,General,Iran,با ایکه مواد با کیفیتی برای غذا به کار برده شده بود، اشکال خیلی بزرگ این بود که مرغ وسطاش خام بود و بوی ضخم میداد
Persian,Persian,General,Iran,خوب بود زود رسید فقط چرا کرایه رو افزایش دادین از هزار ب سه هزار؟ اینجوری که از سوپر محل خرید کنیم راحتتر و ب صرفه‌تر میشه
Persian,Persian,General,Iran,شیرینی دانمارکی کاملا مونده بود و همچنین کیفیت خوبی نداشت اما ناپلئونی در حد متوسط بود. بهتره در طرز تهیه شیرینی‌ها به روز رسانی هایی داشته باشن.
Persian,Persian,General,Iran,خیلی بوی نامطبوعی داشت. خوراک سفارش دادم. یکی از کبابها روش دونه‌های مونده و خشک برنج داشت. انگار ک از مونده غذای دیگه‌ای بود. واقعا به نسبت قیمتش کیفیتش پایین بود.
Persian,Persian,General,Iran,کوپن بنده نیم کیلو شیرینی بود نه زولبیا و بامیه مونده کیفیت شیرینی اصلا خوب نبود
Persian,Persian,General,Iran,خیلی خوشمزه بود تازه و لذیذ
Persian,Persian,General,Iran,نان سیر اصلا خوب نبود اما پیتزا خوب بود
Persian,Persian,General,Iran,کیفیت غذا و قیمت مناسب بود
Persian,Persian,General,Iran,خوب مثل همیشه. به موقع هم رسید. پیک اسنپ هم خیلی خوش برخورد بود. ممنون
Persian,Persian,General,Iran,به جای کیک کشمشی کیک کاکائویی ارسال کرده است
Persian,Persian,General,Iran,یک ذره هم ارزش خرید نداشت
Persian,Persian,General,Iran,واقعا تبریک میگم بتون پیک بسیار مودب و با شخصیتی دارید.
Persian,Persian,General,Iran,همبرگر مغز پخت نبود
Persian,Persian,General,Iran,اجناس خیلی زود به دستم رسید ممنون
Persian,Persian,General,Iran,مثل همیشه عالی. از وقتی که پیتزا دارت پیدا کردم از جای دیگه‌ای سفارش نمیدم. کیفیت و ارائه محصولات و توجه به درخواست مشتری یکی از نکات مثبتشونه. منتهی تنهی ایرادی که میشه گرفت سرد شدن پیتزا‌ها موقع تحویله که انشالله درست میشه.
Persian,Persian,General,Iran,آنیونی رینگز زیاد خوب نبود. پیازش تقریبا خام بود.
Persian,Persian,General,Iran,من سفارش مرغ سوخاری دادم و فکر نمی‌کردم اینقدر بدمزه باشه. غذا دیر اومد ولی داغ بود. سیب زمینی و مخلفات خوب بود ولی طبخ مرغ خیلی بد‌ بود.
Persian,Persian,General,Iran,پیتزا کاملا سرد بود خوب نپخته بود و خمیر بود سیب زمینی ویژه هم تعریفی نداشت
Persian,Persian,General,Iran,متاسفانه مثل همیشه نبود … کیفیت پایین بود نسبت به قبل..
Persian,Persian,General,Iran,نان سرد بود و بسته بندی خاصی نداشت وفقط به خاطر یک عدد نایلون پ-ن-د تومان گرفتند
Persian,Persian,General,Iran,غذا سرده سرد وغیر قابل خورد بودمن چند دفعه از شما غذا گرفتم اما این دفعه خیلی ….
Persian,Persian,General,Iran,بسیار عالی ممنون! فقط یکم گرون یه تخفیفی بدین خب!
Persian,Persian,General,Iran,بی نظیر و عالی …
Persian,Persian,General,Iran,سلام میخواستم بگم نظرلتی بر روی این رستوران‌ها دارید چون مرغ سوخته فرستادن تمام روی مرغ سوخته بود به خیال خودشون میدن میره دیگه با تشکر از اسنپ فود عزیز
Persian,Persian,General,Iran,فقط میتونم بگم عااااالى بود، تا حالا هرچیزى از تیست سفارش دادم خیلى خوب بوده دستتون درد نکنه
Persian,Persian,General,Iran,اختلاف دیزی اقتصادی و گرون غیر اقتصادی کاملا مشهوده در گوشت موجود در ابگوشت اقتصادی باید با ذره بین دنبال گوشت بگردی الباقی همه چی خوب بود
Persian,Persian,General,Iran,غذا تقریبا سرد شده بود وقتی رسید
Persian,Persian,General,Iran,برگر واقعا بد بود. برگر سوخته در حدی که نمیشد خورد، حتی ارزش ٥ تومن رو هم نداشت!!!!!! پاستا پستو فوق العاده معمولی بود سیب زمینی با سس قارچ هم اصلا با توجه به قیمت بصرفه نیست حجم سیب و سس خیلی خیلییییی کم بود
Persian,Persian,General,Iran,واقعا عالی. من مشتری حضوری شما هستم تشکر که به فکر مردم هستید از بابت کیفیت خوبتون هم تشکر میکنم امیدوارم همیشه به همین صورت باقی بمونه.
Persian,Persian,General,Iran,بر خلاف همیشه، مرغ سوخاری بیات و مانده بود. مقدار سیب زمینی یک سوم دفعات قبل بود. در مجموع کیفیت غذا افت کرده بود.
Persian,Persian,General,Iran,بعضی اسلایس‌ها فقط پنیر بود. گوشت رو همین‌جوری انداختن روی نون و شما خودت باید لقمه بگیری! یا گوشت‌ها رو پخش کنی روی قسمت‌های دیگه پیتزا که مزه نون خالی نده. هربار می‌فرمایند که مواد اولیه اندازه استانداردی داره و بنده هربار خلاف این رو عرض می‌کنم خدمتشون. پس چرا این پیتزای مثلن ایتالیایی! پر از پنیر فراوان بود؟ در هر بار سفارش کیفیت متفاوتی دریافت می‌کنم که برای یک فست‌فود زنجیره‌ای خیلی بده. اون هم با این قیمت‌ها
Persian,Persian,General,Iran,بین دوتا سفارشم از شما چیکن قارچ و پنیر واقعا عالی بود هم نون بیضی هم کیفت چیکن دمتون گرم
Persian,Persian,General,Iran,پخت عالی، محتویات و اندازه عالی، مزه عالی! اما خیلی طول کشید تا درست و تحویل داده بشه حدودا ۱:۳۰ منتظر ماندیم، تاخیر زیادی داشت. هزینه پیک هم نسبت به نزدیکی مسیر منصفانه نبود.
Persian,Persian,General,Iran,خیلی بی کیفیت بود متاسفانه
Persian,Persian,General,Iran,دوست نداشتم سالاد رو
Persian,Persian,General,Iran,خیلی باکیفیت و خوشمزه بود و همراهش آبلیمو و شربت آلبالو داشت امیدوارم با همین کیفیت به کارشون ادامه بدن
Persian,Persian,General,Iran,با سلام و عرض خسته نباشید به جای ماست دبه‌ای کم چرب کاله ماست دبه‌ای پرچرب کاله ارسال شده است.
Persian,Persian,General,Iran,به طور قطع باز هم از اینجا غذا سفارش می‌دم
Persian,Persian,General,Iran,فاجعه بود. بسیار بد طعم و کهنه.
Persian,Persian,General,Iran,پیک با من تماس نگرفت و غذا در لابی شرکت سرد شده بود
Persian,Persian,General,Iran,زمانبندی ارسال خیلی خوب بود، اما تاریخ تولید نان جو سفارش گذاری شده مربوط به ۳ روز گذشته بود
Persian,Persian,General,Iran,طعم و بسته عالی بود واقعا متشکرم و خسته نباشید سال‌ها بود چنین دیزی نخورده بودیم
Persian,Persian,General,Iran,روی پیتزا تماما سوخته بود بسیار خشک، نتونستیم بخوریم اصلا، دفعه پیش خوب بود رو اون اعتماد باز سفارش دادیم که اخرینشم شد
Persian,Persian,General,Iran,من مشتری این سوپر هستم و همیشه هم راضی بودم ولی متاسفانه قیمت نسکافه ۹ تومان گرانتر از سوپری در همین منطقه بود. من بعد از خرید متوجه شدم. تو این شرایط گرونی بی انصافیه که این بازی خرید قدیم بود خرید جدید بود رو سر مشتریها پیاده کنند.
Persian,Persian,General,Iran,نقاط قوت: ۱- برخورد بسیار مناسب پیک ۲- بسته بندی نسبتا مناسب ۳- تنوع سس‌های ارائه شده خوب بود. نقاط ضعف: ۱- مرغ بسیار سفت و مونده بود. ۲- مرغ اصلا خوب طعم دار نشده بود. ۳-سیب زمینی‌ها خیلی مونده و پلاسیده بودن. ۴- علیرغم تاکید در قسمت توضیحات غذا داغ نبود. در مجموع: پیشنهاد نمیکنم!
Persian,Persian,General,Iran,افتضاح بود …سیب زمینی رو چهارقسمت کرده بودن روش یه کم قارچ ریخته بودن کلا انگار خمیر میخوردی
Persian,Persian,General,Iran,از همه نظر عالی بود به موقع هم آماده شد فقط به دستمون رسید کمی سرد شده بود اما بازم ممنون
Persian,Persian,General,Iran,چندین سال مشتری این شیرینی فروشی بودم اون کفیف خودشو بنظرم از دست داده کلا نمیشه از زوبیا و بامیه که شیرینه زیاد داشت خورد و بوی بعدی خاصی که داشت متاسفم
Persian,Persian,General,Iran,افتضاح بود بالاى دو ساعت طول کشید
Persian,Persian,General,Iran,عالی بود درجه ۱ خیلی خوش مزه و تازه
Persian,Persian,General,Iran,اگه میدونستم انقدر دیر میاد خودم تو خونه پیتزا درست میکردم
Persian,Persian,General,Iran,غذا خوب بود ولی به قدری سرد شده بود که ماسیده بود
Persian,Persian,General,Iran,به نظر م عالی بود ممنون
Persian,Persian,General,Iran,مشخصات غذا و مواد به کار رفته توش با موارد مندرج در سایت مغایرت داشت.
Persian,Persian,General,Iran,فقط سالاد سزارش خیلی خوب بود ولی سیب زمینی سرخ کرده توی لازانیا و کتلت دوباره گرم شده بود و کاملا خراب بود. بی انصافیه که به خاطر سود مالی، سلامتی مشتریاتون رو به خطر بندازید
Persian,Persian,General,Iran,تو توضیحات کوکی چند مدل بیسکوییت بود که فقط یه مدل ارسال شد … کاپوچینو هم مزه کافی میکس میداد!
Persian,Persian,General,Iran,مثل همیشه فوق العاده بود.. خداقوت
Persian,Persian,General,Iran,مگه داریم بهتر از این اولین بار بود که از شیلا سفارش میدادم واقعا راضی بودم امیدوارم همینجوری کیفت رو ثابت نگه دارند
Persian,Persian,General,Iran,نسبت به قیمتش خیلی خیلی کمه حجم پیتزا
Persian,Persian,General,Iran,واقعا خیلی بد بود شیرینی اونقدر مونده بود که طعمش کلا مزه روغن مونده گرفته بود افتضاح بود کاش یکم نظارتتون رو بیشتر کنین
Persian,Persian,General,Iran,شیرینی دانمارکی پر از شیره بود، حضوری که خریده بودم اصلا اینجوری نبود. نان پنیر گردویی کیفیتش تغییر کرده، پنیر متفاوت با همیشه و شور و اصلا گردو نداشت، حتی خمیر نان و سبزی‌های داخلش هم تغییر کرده بود. کلا افتضاح بود
Persian,Persian,General,Iran,هم تازه بود هم خوشمزه. ممنون
Persian,Persian,General,Iran,پیتزای آمریکن بسیار شور بود و چرب میتونم بگم شورترین پیتزای دنیا بود
Persian,Persian,General,Iran,به نسبت قیمت واقعا عالی بود، خوشمزه و جا افتاده
Persian,Persian,General,Iran,اصلا راضی نبودم علاوه بر اینکه کلی طول کشید تا بیاره غذا سرد و بی کیفیت بود من پیتزای چانو سفارش دادم بد بود واقعا
Persian,Persian,General,Iran,نان بیات که اصلا قابل خوردن نبود. چهل دقیقه‌ام طول کشید که برسه. امیدوارم لااقل نوع هات داگی که استفاده میکنن خوب بوده باشه
Persian,Persian,General,Iran,نون تازه و داغ و کباب کم چرب کم نمک و عالی
Persian,Persian,General,Iran,باتوجه به ساعت ترافیک و دور بودن مسیر، ۱۵ دقیقه‌ای غذا رسید. گرم و با کیفیت هم بود. ممنون
Persian,Persian,General,Iran,به عنوان یه ساندویچ سرد عالی بود. از ژامبون و سالاد الویه نجات دادید ما رو.
Persian,Persian,General,Iran,ممنون سفارشها خوب بود و سریع رسیدن فقط کیک عسل گردو مقداری بیات بود.
Persian,Persian,General,Iran,یک ساعت ونیم طول کشید. از فاطمی تا توحید
Persian,Persian,General,Iran,یک ساندویچ سفارش دادم از باماهاس که وقتی اون رو تحویل گرفتم از حجم کمش تعجب کردم! یعنی به اندازه ده سانت هم نبود! یک نون ساندویچی رو نصف کرده بودند و داخل اون هم به جای ژامبون پر از چیپس کرده بودند! جالب اینجاست که قیمت این ساندویچ ۳۲ هزار تومان بود. هرچند کیفیت هم خوب باشه اما یک ساندویچ با این ابعاد واقعا جای تاسف و خجالت داره
Persian,Persian,General,Iran,از همه نظر خوب بود
Persian,Persian,General,Iran,متاسفانه کیفیت برنج بسیار پایین بود، درست دم نکشیده و خام بود و با توجه به اینکه قیمت اصلا قابل قبول نیست
Persian,Persian,General,Iran,به جای گوجه تو املت رب ریخته بودن؛ رب می‌سوزه و طعم بدی داره
Persian,Persian,General,Iran,کیفیت غذا به نسبت مبلغ پایین بود. کیفیتش متوسط بود. مثلا پلو ش خیلی خوب بود ولی قیمه ش اصلا گوشت نداشت و مرغشم مث غذای دانشگاه شده بود. امیدواریم بتونید کیفیت رو بالاتر ببرید. در کل دستتون درد نکنه و خسته نباشید.
Persian,Persian,General,Iran,ی ذره نه در حد اینکه مشکلی باشه اما سرد شده بود همین وگرنه مثل همیشه عالی
Persian,Persian,General,Iran,غذا خیلی دیر رسید و سرد شده بود.
Persian,Persian,General,Iran,واقعا فوق العاده‌ست دستتون درد نکنه. وقتی خواستن جایگزین کنن بهم زنگ زدن و به انتخاب خودم جایگزین کردن برعکس خیلی از جاها که خودشون واسه خودشون جایگزین میکنن، و حتی گفتن کلاب یه روز از تاریخش مونده اگه مشکلی ندارید بفرستیم اگه تاریخ روز میخوای نداریم من قبول نکردم و مبلغشو برام پس فرستادن همراه سفارشم. دمتون گرم که به مشتری احترام میذارین: -). پیک اسنپ فود هم خیلی خیلی مرد خوب و محترم و با ادبی بود.
Persian,Persian,General,Iran,مرسی از این که نون نذاشته بودین
Persian,Persian,General,Iran,خوشمزه و گرم و تازه بود، فقط سری پیش اندازه سیب زمینی‌ها درشت‌تر بود که حسابی جذابش میکرد ولی این سری هم خوب بود، سس قارچ خیلی خوشمزه بود
Persian,Persian,General,Iran,عالی مثل همیشه از رفتار محترمانه صندوق دار و دیگر کارکنان کمال تشکر دارم همین طور رفتار محترمانه پیک اسنپ، عالی عالی عالی.
Persian,Persian,General,Iran,غذای خوشمزه و فوق العاده کاش پیک شون برخورد بهتری داشته باشه
Persian,Persian,General,Iran,بدترین سرویس دهی رو دارن. برای یک مسیر کوتاه ۴هزار تومن هم پول پیک میگیرن.
Persian,Persian,General,Iran,غدا بسیار عالی بود فقط یکم نونش شل شده بود رفتار مناسب اسنب اکسپرس به موقع رسیدن غدا واقعا عالی دست تون درد نکنه رچی بگم بازم کمه
Persian,Persian,General,Iran,غذا خوب بود اما متاسفانه به توضیحاتی که نوشته بودم توجهی نشده بود و با پیک هماهنگ نکرده بودند. برخورد پیک بسیار زشت و زننده بود.
Persian,Persian,General,Iran,بهترین حلیمی که تا حالا خوردم داغ داغ رسید
Persian,Persian,General,Iran,ساندویچ گرند گوشتش اصطلاحن عمله خفه کن بود و طعم ساندویچای کثیف تو نیلوفرو میداد انتظار یه غذای شیکو داشتم اما با این خیلی بیشتر حال کردم
Persian,Persian,General,Iran,باروژ به توضیحات سفارش هیچ نگاهی نمی‌اندازه، درخواست اسپرایت داشتم، کوکا فرستادن، بار سوم هست که تکرار می‌شه
Persian,Persian,General,Iran,بهترین و با کیفیت‌ترین
Persian,Persian,General,Iran,مثل همیشه تازه نبود!
Persian,Persian,General,Iran,پیک بسیار خوش برخورد و مؤدب بود، با آرزوی موفقیت برای ایشان.
Persian,Persian,General,Iran,سفارش گرم تحویل و طعم و کیفت غذا با توجه به تخفیف بسیار مناسب بود. با تشکر
Persian,Persian,General,Iran,کیفیت خوب بود و به موقع ارسال شد ممنون
Persian,Persian,General,Iran,سرعت دقت و قیمت عالی
Persian,Persian,General,Iran,خیلی عالی بود بسته بندی عالی پیک برخوردش عالی بود میوه‌ها درجه یک بود خیلی زودتر از زمان گفته شده رسید دستم ممنونم
Persian,Persian,General,Iran,سس‌های غذا به شدت شور و سس خردل حتی تلخ بود.
Persian,Persian,General,Iran,همیشه هم طعم غذاهاش و تازگی موادش عالیه …. ممنون باگت و اسنپ فود
Persian,Persian,General,Iran,لطفا پیک رستوران رو توجیه کنید که تمام مشکلات دنیا و کشور و ایشون تقصیر مشتری نیست،
Persian,Persian,General,Iran,جعبه استفاده شده برای پیتزاها از مقوای بسیار کم کیفیتی تهیه شده و بوی نفت میدهد. با توجه به داغ بودن پیتزا و بسته شدن سریع در جعبه، خمیر پیتزا بوی نامطبوع جعبه را به خود جذب کرده و طعم غذا را بسیار بد می‌کند.
Persian,Persian,General,Iran,خوشمزه بود حجمش هم زیاد بود دو نفر رو سیر میکرد
Persian,Persian,General,Iran,اگه قصد سفارش دارید ساعت ۵ عصر ثبت کنید که ۸ اینا برسه دستتون، انقدر دیر ارسال میکنن که کیک ۸ طبقه انقدر طول نداره درست کردنش و ارسالش، لازم به ذکر است که ما داخل کوچه بارژ هستیم کوچه دوم، یعنی اگه شما دور‌تر هستیم ساعت سفارش رو ۲ بعد ظهر تنظیم کنید که ۸ برسه خدمتتون. باتشکر از اسنپ فود
Persian,Persian,General,Iran,با کیفیت و خوب مثل دفعات قبل
Persian,Persian,General,Iran,بسیار بسیار معمولی بود سس مخصوص هم جالب نبود
Persian,Persian,General,Iran,نسبت به قبلکه همین پیتزا را گرفته بودم این بار پر از پنیر و نپخته بود
Persian,Persian,General,Iran,برگر طعم دودی خیلی خوبی داره سیب‌زمینی خوشمزس ولی به توضیح سفارشم اصلا توجه نشده بود و با اینکه فاصله خیلی کمه برگر تقریبا سرد بود
Persian,Persian,General,Iran,با سلام و احترام طی تماس‌های مکرر و پیگیری متاسفانه سفارش بالای دوساعت به طول انجامید از طرفی شیرینی‌فروش میگه تحویل پیک دادم دیک که رسید گفت ده دقیقه هست که تحویل گرفتم این نوع برخورد مناسب نیست
Persian,Persian,General,Iran,غذاش خوب بود. بهتره یکم دورچین هاش و مرتب‌تر بچینن و معمولا برای کباب سبزی هم میزارن …. در کل بد نبود
Persian,Persian,General,Iran,ذرت‌ها به شدددددت شور بود. انگار ظرف نمک رو خالی کردن روش! کاملا دور ریختنی بودن
Persian,Persian,General,Iran,حیف ۴۰ تومن پول یه مرغ خشک شده بد وژه بیشتر شبیه ساقه طلایی بود
Persian,Persian,General,Iran,کیفیت ساندویچ متوسط بود. معمولا انتظار داری یک ساندویچ سرد در نزدیکی محل زندگی زود به دستت برسه، ولی تاخیر زیاد و بالای یک ساعت (۷۵ دقیقه) برای دریافت سفارش خیلی توی ذوقم زد. باید از خونه میرفتم بیرون و سفارش رو از دست میدادم که بیست دقیقه قبل از ترک‌ خونه به دستم رسید. ارزش انتظار رو نداشت. خرید مجدد نمیکنم.
Persian,Persian,General,Iran,باسلام علیرغم بار قبل نانی بی کیفیت و سرد تحویل داده شد با اینکه در توضیحات نوشته بودم از ارسال نان سرد و بی کیفیت خودداری کنید.
Persian,Persian,General,Iran,خیلى عالى بود بسته بندى خیلى شیک بود زودتر از چیزى که فک میکردم رسید مرسى واقعا
Persian,Persian,General,Iran,سالاد سزار اماده با یه برنده دیگه بود و مقدارشم خیلی کم بود
Persian,Persian,General,Iran,پیتزا بسیار خوش طعم بود، و موادش تازه بود. فقط اینکه سس همراه پیتزا کم بود.
Persian,Persian,General,Iran,مرسی اسنپ از قیمت خوبتون و مرسی از فروشگاه بابت ارسال سریع کالا و باکیفیت و قیمت مناسب کالاهاتون لایک دارید
Persian,Persian,General,Iran,مثل همیشه دقیق (از لحاظ نخواستن سس) و گرم و خوشمزه، با پیک عالی
Persian,Persian,General,Iran,کیک چاکلت خیلی مونده بود و یک مدل دیگه هم داخل جعبه به جای کیک چاکلت بود که جز سفارش من نبود.
Persian,Persian,General,Iran,تازه … خوشمزه … با کیفیت
Persian,Persian,General,Iran,من خودم کترینگ دارم، این غذای شما به شدت کیفیتش بالا بود، همه چی کامل و کاملا مشتری پ-ن- بود، حلالتون باشه
Persian,Persian,General,Iran,سیب زمینی معلوم ازقبل مونده بوده وتازه نبوده.
Persian,Persian,General,Iran,کیک تکان خورده بود و کنارش خراب شده
Persian,Persian,General,Iran,هیچ شکی تو این که کیفیت غذاها خوبه نیست من دوبار غذا سفارش دادم؛ و هردوبار سس‌ها همه باز شده و ریخته بودن رو غذاها و یه وضعیت افتضاحی شده بود!! بگیم دفعه اول تقصیر پیک بود، دفعه دوم چی؟ حتما بسته بندیتون ایراد داره! وقتی نمی‌تونید سس ارسال نکنید چون واقعا نظر آدمو نسبت به خودتون عوض میکنید
Persian,Persian,General,Iran,اصلا خوب نبود و همشون فقط قیافه داشتند و همشون ابکی بودند و مزه اب میداد
Persian,Persian,General,Iran,به نسبت قبل واقعا کیفیت اومده پایین فقط دلسترش خوب بود:
Persian,Persian,General,Iran,غذا نسبتا گرم بود و به موقع رسید تنها نکته مثبتش همین بود متاسفانه کباب برگ اصلا مزه دار نشده بود و فوق العاده بد مزه بود جوجه‌اش خیلی خیلییی معمولی و فقط کباب کوبیده‌اش میشه گفت قابل خوردن بود وامتیاز متوسط و میتونم بهش بدم غذا‌ها با یه بسته بندی بد و مچاله شده به دستمون رسید و یه کار مثبتی که رستوران انجام داد این بود که سوپ و تو نایلون جدا گذاشت وگرنه غذا یه آشی میشد واسه خودش واقعا متاسفم بابت اعتمادی که به این رستوران کردم و حیف پولی که بابت این غذا داده شد.
Persian,Persian,General,Iran,خوب و تازه و باکیفیت
Persian,Persian,General,Iran,خیلی زود سفارشم رسید. چیز کیک عالی و تازه بود تست جو دو سر هم واقعا تازه بود و اصلا بیات نبود. مشتری ثابتتون شدم ممنون
Persian,Persian,General,Iran,گوشت کباب ترکی بسیار خشک (شبیه چوب) بود، بیشترش پیاز بود که طعم خیلی بدی داشت اصلا کیفیت خوبی نداشت، دیگه سفارش نمیدم این درست نیست که هرچی دستت تون میاد قاطی میکنید و به عنوان کباب ترکی میفروشید!! ولی از برگر راضی بودم
Persian,Persian,General,Iran,یکی از پیتزاها ر با قاشق می‌شد خورد! واقعن یکیشون بد بود واقعن! پیتزا آفریکانا (آمریکایی) ولی بدتر بسته بندی (که مثلا طوری درست شده که آسیبی به غذا نرسه) بود که مخصوصا آفریکانا سطح روییش کاملا به مقوا چسبیده بود!
Persian,Persian,General,Iran,فوق العاه غذا سرد بود و کیفیت برنج خیلی پایین بود
Persian,Persian,General,Iran,خیلی افتتاح بود این چه وضعی بود، کیوی له شده، لیمو شیرین اینقدر ریز عین گوجه گیلاسی گریپ فروت خراب،، انگار رفتم از میدون تره بار خریدم، آخرین بار هست که خرید میکنم
Persian,Persian,General,Iran,بهترین برگر. مثل همیشه همه چی عالییییی
Persian,Persian,General,Iran,مثل قبل عالی بود همیشه خوب بمونید
Persian,Persian,General,Iran,خوشمزه ولی متاسفانه سرد شده بود
Persian,Persian,General,Iran,تعداد کیک کاپوچینو نوشته بود حدود ٨عدد ولی٥عدد بود. و کیک سیب ٤عددبود.
Persian,Persian,General,Iran,عالی بود هم تازگی شیرینی هم سرویس دهی و پیگیری همگی خسته نباشین
Persian,Persian,General,Iran,شیرینی تازه بود و به موقع رسید، ممنون
Persian,Persian,General,Iran,یه بار خیلی زود میاد یه بار خیلی خیلی دیر
Persian,Persian,General,Iran,عالی بود خسته نباشید، پیتزا چهارفصل خوش طعم، و عالی بهترین قسمتش هم پیتزا گوشت بود. امیدوارم همیشه باکیفیت باقی بمونه.
Persian,Persian,General,Iran,بسته بندی خیلی بد بود، اصلا مثل همیشه نبود، من فکر کردم اشتباهی از جای دیگه سفارش دادم، لوبیا پلو همیشه مخلفات و کلم قرمز داشت ایندفعه هیچی نداشت، دلیل اینهمه افت کیفیت نمیدونم چیه
Persian,Persian,General,Iran,هم تاخیر داشت هم سرد بود هم کیفیتش پایین بود
Persian,Persian,General,Iran,برایم جالب بود ایندفعه پیتزاها قارچ نداشت!!!!
Persian,Persian,General,Iran,برنج بسیار بد طعم و رنگ نارنجی تند بالای برنج که انشالله که زعفران بوده. خورشت بسیار معمولی
Persian,Persian,General,Iran,جوجه‌اش خیلی سفت و بی مزه بود متاسفانه
Persian,Persian,General,Iran,این قیمت برای این پیتزا خیلی گران بود. کیفیت کالباس بسیار پایین بود و سایز پیتزا هم مناسب نبود.
Persian,Persian,General,Iran,برای ارسال یه سالاد سزار که آماده هم هست یک ساعت زمان برد تا به دستم رسید. با اینکه نوشته بودم سریع ارسال بشههمینجوری پیش بریم من مشتریه یک سال و نیمه دیگه بهتون سفارش نمیدم.
Persian,Persian,General,Iran,خیلی سرد و بی کیفیت حیف پولی که دادم
Persian,Persian,General,Iran,سلام پیتزاتوکیو خیلی خوب بود ممنون
Persian,Persian,General,Iran,مقدار غذا بسیار کم بود و غذا کیفیت خوبى نداشت
Persian,Persian,General,Iran,از ظروف پلاستیکی مضر استفاده میکند. ظروفی که با کد بهداشتی زیان آور مشخص شده‌اند. این یعنی فقط فروش مهم است نه سلامتی مشتری.
Persian,Persian,General,Iran,کیک وانیلی یخچالی سفارش داده بودم ردولت آوردن که اونم به شدت مونده و سفت بود
Persian,Persian,General,Iran,خیلی ممنون، خیلی سریع و دقیق رسید.
Persian,Persian,General,Iran,سلام نسبت به قیمتش این لپ تاپ بسیار عالی و سریعه   پیشنهاد میکنم بخرید 
Persian,Persian,General,Iran,من این لپتاب رو از دیجی کالا حدود چند ماهه که خریدم  این کانفیگ اصلا بیرون موجود نیست  خیلی ازش راضیم  از لحاظ کاربری مولتی مدیا لازمه بگم که من بازی های روز مثل battlefield 1 و mafia3  gta v رو روش اجرا کردم  بدون نقص اجرا کرد 
